order_id,order_date,region,variant,converted,revenue,session_duration_sec,bounced
O004195,2024-10-29,West,treatment,0,0.0,301,0
O004196,2024-10-29,West,treatment,0,0.0,281,0
O004197,2024-10-29,North,treatment,1,11.92,229,0
O004198,2024-10-29,North,control,1,25.21,339,0
O004199,2024-10-29,North,treatment,1,18.13,321,1
O004200,2024-10-29,South,control,0,0.0,336,0
O004201,2024-10-29,North,control,0,0.0,311,0
O004202,2024-10-29,North,control,0,0.0,245,1
O004203,2024-10-29,West,treatment,0,0.0,252,0
O004204,2024-10-29,North,control,0,0.0,289,0
O004205,2024-10-29,West,control,0,0.0,292,1
O004206,2024-10-29,West,treatment,0,0.0,237,1
O004207,2024-10-29,West,control,0,0.0,301,0
O004208,2024-10-29,West,control,0,0.0,297,0
O004209,2024-10-29,West,control,0,0.0,237,1
O004210,2024-10-29,South,control,0,0.0,340,0
O004211,2024-10-29,North,treatment,0,0.0,259,0
O004212,2024-10-29,North,control,1,13.32,295,0
O004213,2024-10-29,West,control,0,0.0,293,0
O004214,2024-10-29,North,control,0,0.0,271,1
O004215,2024-10-29,North,treatment,0,0.0,203,1
O004216,2024-10-29,South,treatment,0,0.0,272,0
O004217,2024-10-29,North,control,1,13.15,300,0
O004218,2024-10-29,North,treatment,0,0.0,304,0
O004219,2024-10-29,North,control,0,0.0,305,0
O004220,2024-10-29,North,treatment,1,23.95,288,0
O004221,2024-10-29,North,treatment,1,20.52,185,0
O004222,2024-10-29,South,treatment,0,0.0,216,1
O004223,2024-10-29,South,control,1,19.46,327,0
O004224,2024-10-29,South,control,0,0.0,287,1
O004225,2024-10-29,West,treatment,0,0.0,229,0
O004226,2024-10-29,North,treatment,1,28.91,255,1
O004227,2024-10-29,North,control,1,4.82,302,0
O004228,2024-10-29,South,control,0,0.0,234,0
O004229,2024-10-29,South,treatment,1,34.84,237,1
O004230,2024-10-29,South,treatment,0,0.0,316,1
O004231,2024-10-29,North,control,0,0.0,261,1
O004232,2024-10-29,North,treatment,0,0.0,252,1
O004233,2024-10-29,South,treatment,0,0.0,217,0
O004234,2024-10-29,West,treatment,1,69.93,305,1
O004235,2024-10-29,North,treatment,0,0.0,278,1
O004236,2024-10-29,South,treatment,0,0.0,252,1
O004237,2024-10-29,South,treatment,0,0.0,298,0
O004238,2024-10-29,West,treatment,0,0.0,263,1
O004239,2024-10-29,North,treatment,0,0.0,262,1
O004240,2024-10-29,West,treatment,0,0.0,225,1
O004241,2024-10-29,North,treatment,0,0.0,287,0
O004242,2024-10-29,North,treatment,0,0.0,232,0
O004243,2024-10-29,North,treatment,0,0.0,289,1
O004244,2024-10-29,South,control,0,0.0,297,1
O004245,2024-10-29,North,control,0,0.0,278,0
O004246,2024-10-29,South,control,0,0.0,320,1
O004247,2024-10-29,North,treatment,0,0.0,245,0
O004248,2024-10-29,South,control,0,0.0,234,1
O004249,2024-10-29,North,treatment,0,0.0,240,0
O004250,2024-10-29,West,control,0,0.0,322,0
O004251,2024-10-29,West,control,0,0.0,287,1
O004252,2024-10-29,North,control,0,0.0,305,1
O004253,2024-10-29,South,control,0,0.0,335,0
O004254,2024-10-29,North,control,0,0.0,242,1
O004255,2024-10-29,North,control,0,0.0,280,0
O004256,2024-10-29,South,treatment,0,0.0,259,0
O004257,2024-10-29,North,treatment,0,0.0,223,0
O004258,2024-10-29,West,control,0,0.0,261,0
O004259,2024-10-29,North,control,0,0.0,284,0
O004260,2024-10-29,South,treatment,0,0.0,273,1
O004261,2024-10-29,North,treatment,0,0.0,224,0
O004262,2024-10-29,South,treatment,1,26.47,257,1
O004263,2024-10-29,West,treatment,0,0.0,271,0
O004264,2024-10-29,North,control,0,0.0,279,1
O004265,2024-10-29,West,control,0,0.0,288,0
O004266,2024-10-29,South,control,0,0.0,299,0
O004267,2024-10-29,West,control,0,0.0,270,1
O004268,2024-10-29,South,control,0,0.0,314,1
O004269,2024-10-29,North,treatment,0,0.0,194,0
O004270,2024-10-29,North,control,0,0.0,275,0
O004271,2024-10-29,North,control,0,0.0,299,0
O004272,2024-10-29,South,control,0,0.0,374,0
O004273,2024-10-29,North,treatment,1,11.66,261,1
O004274,2024-10-29,West,control,0,0.0,293,1
O004275,2024-10-29,North,treatment,0,0.0,276,1
O004276,2024-10-29,North,treatment,0,0.0,261,0
O004277,2024-10-29,West,control,0,0.0,244,0
O004278,2024-10-29,North,treatment,0,0.0,284,1
O004279,2024-10-29,North,control,1,89.95,306,0
O004280,2024-10-29,North,treatment,0,0.0,266,0
O004281,2024-10-29,North,control,0,0.0,302,0
O004282,2024-10-29,South,control,0,0.0,286,1
O004283,2024-10-29,West,treatment,0,0.0,215,0
O004284,2024-10-29,West,treatment,0,0.0,274,1
O004285,2024-10-29,North,control,0,0.0,297,1
O004286,2024-10-29,South,control,0,0.0,289,1
O004287,2024-10-29,North,treatment,0,0.0,236,0
O004288,2024-10-29,North,treatment,1,28.12,257,1
O004289,2024-10-29,North,treatment,1,33.29,201,1
O004290,2024-10-29,West,treatment,0,0.0,282,1
O004291,2024-10-29,West,treatment,0,0.0,250,1
O004292,2024-10-29,West,control,0,0.0,342,1
O004293,2024-10-29,South,control,0,0.0,313,0
O004294,2024-10-29,North,treatment,0,0.0,270,0
O004295,2024-10-29,North,treatment,0,0.0,256,1
O004296,2024-10-29,North,control,0,0.0,286,1
O004297,2024-10-29,West,control,0,0.0,283,1
O004298,2024-10-29,North,control,0,0.0,303,1
O004299,2024-10-29,South,treatment,0,0.0,226,0
O004300,2024-10-29,North,treatment,0,0.0,206,1
O004301,2024-10-29,South,control,0,0.0,310,0
O004302,2024-10-29,North,control,0,0.0,302,0
O004303,2024-10-29,South,treatment,0,0.0,251,1
O004304,2024-10-29,North,control,0,0.0,315,1
O004305,2024-10-29,North,treatment,0,0.0,213,1
O004306,2024-10-29,North,control,0,0.0,319,0
O004307,2024-10-29,North,treatment,1,22.0,256,1
O004308,2024-10-29,South,treatment,0,0.0,195,1
O004309,2024-10-29,North,treatment,0,0.0,243,1
O004310,2024-10-29,West,control,0,0.0,324,0
O004311,2024-10-29,West,control,0,0.0,319,0
O004312,2024-10-29,North,treatment,0,0.0,219,1
O004313,2024-10-29,North,control,0,0.0,352,0
O004314,2024-10-29,West,treatment,0,0.0,248,1
O004315,2024-10-29,West,treatment,0,0.0,264,1
O004316,2024-10-29,North,control,0,0.0,286,1
O004317,2024-10-29,North,control,0,0.0,289,1
O004318,2024-10-29,North,treatment,0,0.0,225,1
O004319,2024-10-29,North,treatment,0,0.0,210,0
O004320,2024-10-29,North,treatment,0,0.0,215,1
O004321,2024-10-29,North,treatment,0,0.0,318,0
O004322,2024-10-29,West,control,0,0.0,313,0
O004323,2024-10-29,North,treatment,0,0.0,249,0
O004324,2024-10-29,North,treatment,0,0.0,278,0
O004325,2024-10-29,South,treatment,0,0.0,248,0
O004326,2024-10-29,North,control,0,0.0,274,1
O004327,2024-10-29,West,control,0,0.0,307,1
O004328,2024-10-29,South,treatment,0,0.0,274,1
O004329,2024-10-29,West,control,0,0.0,318,0
O004330,2024-10-29,North,treatment,0,0.0,280,0
O004331,2024-10-29,West,treatment,0,0.0,227,1
O004332,2024-10-29,West,control,0,0.0,324,0
O004333,2024-10-29,South,control,0,0.0,311,1
O004334,2024-10-29,North,treatment,0,0.0,264,1
O004335,2024-10-29,North,treatment,0,0.0,244,0
O004336,2024-10-29,West,control,0,0.0,284,1
O004337,2024-10-29,North,treatment,0,0.0,234,1
O004338,2024-10-29,North,treatment,1,33.7,231,1
O004339,2024-10-29,South,treatment,0,0.0,279,1
O004340,2024-10-29,North,treatment,0,0.0,263,1
O004341,2024-10-29,South,control,0,0.0,281,1
O004342,2024-10-29,South,treatment,0,0.0,272,1
O004343,2024-10-29,West,control,0,0.0,321,1
O004344,2024-10-29,North,treatment,0,0.0,225,1
O004345,2024-10-29,West,treatment,0,0.0,249,0
O004346,2024-10-29,North,control,0,0.0,346,0
O004347,2024-10-29,South,control,0,0.0,287,0
O004348,2024-10-29,North,treatment,1,43.85,284,1
O004349,2024-10-29,South,treatment,0,0.0,293,1
O004350,2024-10-29,North,control,0,0.0,265,1
O004351,2024-10-29,West,control,0,0.0,319,0
O004352,2024-10-29,South,control,0,0.0,348,0
O004353,2024-10-29,North,treatment,0,0.0,280,0
O004354,2024-10-29,South,control,0,0.0,298,0
O004355,2024-10-29,North,control,0,0.0,301,0
O004356,2024-10-29,North,control,0,0.0,268,0
O004357,2024-10-29,North,treatment,0,0.0,250,1
O004358,2024-10-29,North,control,0,0.0,298,1
O004359,2024-10-29,North,control,1,28.98,338,0
O004360,2024-10-29,West,treatment,0,0.0,256,0
O004361,2024-10-29,South,treatment,0,0.0,239,0
O004362,2024-10-29,North,treatment,0,0.0,262,1
O004363,2024-10-29,North,treatment,0,0.0,269,0
O004364,2024-10-29,North,treatment,0,0.0,249,1
O004365,2024-10-29,North,control,0,0.0,245,1
O004366,2024-10-29,North,treatment,0,0.0,302,1
O004367,2024-10-29,South,control,0,0.0,301,0
O004368,2024-10-29,North,treatment,0,0.0,272,0
O004369,2024-10-29,North,treatment,1,31.51,226,1
O004370,2024-10-29,West,treatment,0,0.0,219,1
O004371,2024-10-29,South,treatment,0,0.0,262,0
O004372,2024-10-29,West,control,0,0.0,325,0
O004373,2024-10-29,West,control,0,0.0,294,0
O004374,2024-10-29,North,control,0,0.0,355,0
O004375,2024-10-29,North,control,0,0.0,292,0
O004376,2024-10-29,West,treatment,0,0.0,301,1
O004377,2024-10-29,West,control,0,0.0,249,1
O004378,2024-10-29,North,treatment,0,0.0,335,1
O004379,2024-10-29,North,control,0,0.0,278,1
O004380,2024-10-29,South,control,0,0.0,361,0
O004381,2024-10-29,North,treatment,0,0.0,235,1
O004382,2024-10-29,South,control,0,0.0,235,1
O004383,2024-10-29,North,treatment,1,65.34,256,0
O004384,2024-10-29,North,control,0,0.0,293,1
O004385,2024-10-29,West,treatment,0,0.0,286,0
O004386,2024-10-29,North,treatment,0,0.0,253,0
O004387,2024-10-29,North,treatment,0,0.0,316,1
O004388,2024-10-29,North,control,0,0.0,266,0
O004389,2024-10-29,North,treatment,1,26.64,320,0
O004390,2024-10-29,North,control,0,0.0,260,1
O004391,2024-10-29,North,treatment,1,36.59,249,1
O004392,2024-10-29,West,control,0,0.0,290,1
O004393,2024-10-29,West,treatment,0,0.0,235,1
O004394,2024-10-29,West,control,0,0.0,321,0
O004395,2024-10-29,North,control,0,0.0,295,1
O004396,2024-10-29,South,control,0,0.0,319,0
O004397,2024-10-29,West,treatment,0,0.0,255,0
O004398,2024-10-29,West,control,0,0.0,285,0
O004399,2024-10-29,West,control,0,0.0,297,1
O004400,2024-10-29,West,treatment,0,0.0,269,0
O004401,2024-10-29,South,treatment,0,0.0,273,0
O004402,2024-10-29,North,control,0,0.0,292,0
O004403,2024-10-29,North,control,0,0.0,326,1
O004404,2024-10-29,South,control,0,0.0,342,0
O004405,2024-10-29,South,treatment,0,0.0,215,1
O004406,2024-10-29,North,control,1,25.33,279,0
O004407,2024-10-29,West,control,0,0.0,330,0
O004408,2024-10-29,West,control,0,0.0,289,0
O004409,2024-10-29,South,treatment,0,0.0,262,1
O004410,2024-10-29,North,treatment,0,0.0,286,1
O004411,2024-10-29,South,control,0,0.0,291,0
O004412,2024-10-29,West,treatment,0,0.0,261,0
O004413,2024-10-29,North,treatment,0,0.0,261,1
O004414,2024-10-29,North,treatment,0,0.0,289,1
O004415,2024-10-29,North,control,0,0.0,301,0
O004416,2024-10-29,North,treatment,0,0.0,303,1
O004417,2024-10-29,South,control,0,0.0,296,1
O004418,2024-10-29,South,control,0,0.0,364,1
O004419,2024-10-29,North,treatment,0,0.0,279,0
O004420,2024-10-29,South,treatment,0,0.0,231,1
O004421,2024-10-29,South,control,0,0.0,329,1
O004422,2024-10-29,South,treatment,0,0.0,284,1
O004423,2024-10-29,North,treatment,0,0.0,263,1
O004424,2024-10-29,North,control,0,0.0,251,1
O004425,2024-10-29,West,control,0,0.0,285,1
O004426,2024-10-29,South,control,0,0.0,316,1
O004427,2024-10-29,North,treatment,0,0.0,248,1
O004428,2024-10-29,North,treatment,0,0.0,285,0
O004429,2024-10-29,South,treatment,0,0.0,241,1
O004430,2024-10-29,North,control,0,0.0,358,1
O004431,2024-10-29,South,treatment,0,0.0,263,1
O004432,2024-10-29,South,control,0,0.0,288,0
O004433,2024-10-29,West,treatment,0,0.0,260,1
O004434,2024-10-29,West,control,0,0.0,328,1
O004435,2024-10-29,West,treatment,0,0.0,256,0
O004436,2024-10-29,North,treatment,1,36.65,261,1
O004437,2024-10-29,West,control,1,6.01,292,0
O004438,2024-10-29,South,control,0,0.0,294,1
O004439,2024-10-29,North,treatment,0,0.0,224,0
O004440,2024-10-29,North,treatment,1,2.48,277,1
O004441,2024-10-29,North,control,0,0.0,306,1
O004442,2024-10-29,North,control,1,12.03,252,0
O004443,2024-10-29,South,control,0,0.0,307,1
O004444,2024-10-29,North,control,0,0.0,325,0
O004445,2024-10-29,South,control,0,0.0,310,1
O004446,2024-10-29,West,control,0,0.0,295,0
O004447,2024-10-29,North,treatment,0,0.0,311,1
O004448,2024-10-29,North,treatment,0,0.0,206,0
O004449,2024-10-29,North,treatment,0,0.0,201,1
O004450,2024-10-29,West,control,0,0.0,303,1
O004451,2024-10-29,South,treatment,0,0.0,229,0
O004452,2024-10-29,North,treatment,0,0.0,228,1
O004453,2024-10-29,North,control,0,0.0,299,1
O004454,2024-10-29,North,control,0,0.0,263,1
O004455,2024-10-29,North,treatment,0,0.0,200,1
O004456,2024-10-29,West,control,0,0.0,367,0
O004457,2024-10-29,West,treatment,0,0.0,237,0
O004458,2024-10-29,West,treatment,0,0.0,263,1
O004459,2024-10-29,North,control,0,0.0,264,1
O004460,2024-10-29,North,treatment,0,0.0,283,0
O004461,2024-10-29,North,treatment,0,0.0,255,1
O004462,2024-10-29,West,control,0,0.0,262,1
O004463,2024-10-29,West,control,0,0.0,296,1
O004464,2024-10-29,West,control,0,0.0,264,0
O004465,2024-10-29,North,treatment,0,0.0,260,0
O004466,2024-10-29,North,treatment,0,0.0,238,1
O004467,2024-10-29,South,control,0,0.0,316,0
O004468,2024-10-29,North,treatment,0,0.0,206,0
O004469,2024-10-29,North,control,0,0.0,258,0
O004470,2024-10-29,North,control,0,0.0,255,1
O004471,2024-10-29,South,control,0,0.0,269,1
O004472,2024-10-29,North,control,0,0.0,283,1
O004473,2024-10-29,South,treatment,0,0.0,281,0
O004474,2024-10-29,West,treatment,0,0.0,246,0
O004475,2024-10-29,West,control,0,0.0,319,0
O004476,2024-10-29,North,treatment,0,0.0,266,1
O004477,2024-10-29,West,control,0,0.0,301,1
O004478,2024-10-29,North,treatment,0,0.0,289,0
O004479,2024-10-29,North,treatment,1,52.23,260,1
O004480,2024-10-29,West,treatment,0,0.0,233,0
O004481,2024-10-29,North,treatment,0,0.0,226,0
O004482,2024-10-29,North,control,0,0.0,270,1
O004483,2024-10-29,South,treatment,0,0.0,233,0
O004484,2024-10-29,West,treatment,1,47.62,280,1
O004485,2024-10-29,North,treatment,0,0.0,192,1
O004486,2024-10-29,South,control,0,0.0,258,1
O004487,2024-10-29,West,treatment,0,0.0,276,1
O004488,2024-10-29,North,control,1,3.79,294,1
O004489,2024-10-29,North,treatment,0,0.0,259,1
O004490,2024-10-29,North,control,0,0.0,290,0
O004491,2024-10-29,West,control,0,0.0,271,0
O004492,2024-10-29,North,control,0,0.0,309,0
O004493,2024-10-29,West,control,0,0.0,360,1
O004494,2024-10-29,South,control,0,0.0,303,0
O004495,2024-10-29,North,control,0,0.0,331,0
O004496,2024-10-29,West,control,0,0.0,338,0
O004497,2024-10-29,North,treatment,1,74.1,223,0
O004498,2024-10-29,North,control,0,0.0,285,0
O004499,2024-10-29,West,control,0,0.0,340,1
O004500,2024-10-29,North,treatment,0,0.0,268,0
O004501,2024-10-29,North,control,0,0.0,247,1
O004502,2024-10-29,West,control,1,67.08,277,1
O004503,2024-10-29,West,control,0,0.0,316,0
O004504,2024-10-29,South,control,0,0.0,289,1
O004505,2024-10-29,North,treatment,1,14.27,276,1
O004506,2024-10-29,North,treatment,0,0.0,270,0
O004507,2024-10-29,North,control,1,20.96,280,0
O004508,2024-10-29,North,control,0,0.0,261,0
O004509,2024-10-29,West,control,0,0.0,323,0
O004510,2024-10-29,South,control,0,0.0,332,0
O004511,2024-10-29,North,control,0,0.0,323,0
O004512,2024-10-29,West,control,1,4.77,270,1
O004513,2024-10-29,North,treatment,1,20.25,238,1
O004514,2024-10-29,North,treatment,1,11.12,232,0
O004515,2024-10-29,North,control,0,0.0,337,1
O004516,2024-10-29,North,control,0,0.0,305,0
O004517,2024-10-29,West,treatment,0,0.0,249,0
O004518,2024-10-29,North,treatment,0,0.0,276,1
O004519,2024-10-29,North,treatment,0,0.0,240,0
O004520,2024-10-29,North,treatment,0,0.0,242,1
O004521,2024-10-29,North,control,0,0.0,321,1
O004522,2024-10-29,North,treatment,0,0.0,264,0
O004523,2024-10-29,South,control,0,0.0,257,1
O004524,2024-10-29,South,treatment,1,35.03,267,1
O004525,2024-10-29,North,control,0,0.0,312,0
O004526,2024-10-29,North,treatment,0,0.0,285,1
O004527,2024-10-29,West,control,0,0.0,338,0
O004528,2024-10-29,North,control,1,15.61,289,0
O004529,2024-10-29,North,treatment,0,0.0,283,0
O004530,2024-10-29,South,control,0,0.0,293,0
O004531,2024-10-29,South,control,0,0.0,285,0
O004532,2024-10-29,North,control,0,0.0,262,0
O004533,2024-10-29,South,control,0,0.0,271,1
O004534,2024-10-29,West,treatment,0,0.0,230,0
O004535,2024-10-29,South,control,0,0.0,329,0
O004536,2024-10-29,North,treatment,0,0.0,206,0
O004537,2024-10-29,South,treatment,0,0.0,248,1
O004538,2024-10-29,North,treatment,1,66.82,293,1
O004539,2024-10-29,South,control,0,0.0,302,0
O004540,2024-10-29,North,treatment,0,0.0,246,0
O004541,2024-10-29,North,control,0,0.0,313,0
O004542,2024-10-29,South,control,0,0.0,249,0
O004543,2024-10-29,West,control,0,0.0,351,0
O004544,2024-10-29,South,control,0,0.0,341,0
O004545,2024-10-29,North,treatment,0,0.0,284,1
O004546,2024-10-29,North,treatment,0,0.0,250,1
O004547,2024-10-29,North,control,0,0.0,296,0
O004548,2024-10-29,South,control,0,0.0,337,0
O004549,2024-10-29,West,treatment,0,0.0,226,1
O004550,2024-10-29,North,control,0,0.0,299,1
O004551,2024-10-29,South,control,0,0.0,265,1
O004552,2024-10-29,West,treatment,0,0.0,325,1
O004553,2024-10-29,South,control,0,0.0,334,0
O004554,2024-10-29,North,treatment,0,0.0,291,0
O004555,2024-10-29,North,control,1,64.34,304,0
O004556,2024-10-29,West,treatment,0,0.0,266,0
O004557,2024-10-29,North,control,0,0.0,289,0
O004558,2024-10-29,West,control,0,0.0,313,1
O004559,2024-10-29,South,control,1,38.35,318,1
O004560,2024-10-29,West,treatment,0,0.0,210,0
O004561,2024-10-29,South,treatment,0,0.0,304,0
O004562,2024-10-29,West,treatment,0,0.0,192,0
O004563,2024-10-29,South,treatment,0,0.0,274,0
O004564,2024-10-29,West,treatment,0,0.0,286,1
O004565,2024-10-29,West,treatment,0,0.0,267,0
O004566,2024-10-29,North,control,1,22.1,315,1
O004567,2024-10-29,North,control,0,0.0,306,0
O004568,2024-10-29,North,treatment,0,0.0,264,0
O004569,2024-10-29,West,treatment,0,0.0,289,1
O004570,2024-10-29,South,treatment,1,12.03,269,1
O004571,2024-10-29,North,control,0,0.0,291,0
O004572,2024-10-29,North,treatment,0,0.0,219,0
O004573,2024-10-29,North,treatment,0,0.0,301,1
O004574,2024-10-29,North,control,0,0.0,297,1
O004575,2024-10-29,South,control,0,0.0,312,0
O004576,2024-10-29,South,treatment,0,0.0,248,0
O004577,2024-10-29,North,control,0,0.0,260,0
O004578,2024-10-29,West,treatment,0,0.0,248,0
O004579,2024-10-29,South,control,0,0.0,329,1
O004580,2024-10-29,South,treatment,0,0.0,272,1
O004581,2024-10-29,North,control,0,0.0,287,1
O004582,2024-10-29,North,treatment,0,0.0,246,0
O004583,2024-10-29,North,treatment,0,0.0,198,1
O004584,2024-10-29,North,treatment,0,0.0,288,1
O004585,2024-10-29,North,control,0,0.0,341,1
O004586,2024-10-29,South,control,0,0.0,342,1
O004587,2024-10-29,North,treatment,0,0.0,223,0
O004588,2024-10-29,North,treatment,0,0.0,282,1
O004589,2024-10-29,South,treatment,0,0.0,314,0
O004590,2024-10-29,South,control,0,0.0,270,0
O004591,2024-10-29,South,control,0,0.0,292,1
O004592,2024-10-29,North,treatment,0,0.0,272,0
O004593,2024-10-29,West,control,0,0.0,313,0
O004594,2024-10-29,North,control,0,0.0,299,1
O004595,2024-10-29,North,treatment,0,0.0,240,0
O004596,2024-10-29,North,control,0,0.0,324,0
O004597,2024-10-29,West,treatment,0,0.0,253,0
O004598,2024-10-29,West,control,0,0.0,286,0
O004599,2024-10-29,North,treatment,0,0.0,261,0
O004600,2024-10-29,North,treatment,0,0.0,226,0
O004601,2024-10-29,North,control,1,20.46,338,1
O004602,2024-10-29,North,treatment,1,64.57,266,0
O004603,2024-10-29,North,control,0,0.0,325,0
O004604,2024-10-29,South,control,0,0.0,301,0
O004605,2024-10-29,North,control,0,0.0,284,0
O004606,2024-10-29,North,treatment,0,0.0,225,1
O004607,2024-10-29,North,treatment,0,0.0,254,0
O004608,2024-10-29,West,control,0,0.0,277,0
O004609,2024-10-29,West,control,0,0.0,269,1
O004610,2024-10-29,South,control,0,0.0,307,0
O004611,2024-10-29,South,control,0,0.0,302,1
O004612,2024-10-29,West,control,1,25.08,244,0
O004613,2024-10-29,West,control,0,0.0,322,0
O004614,2024-10-29,North,treatment,0,0.0,247,0
O004615,2024-10-29,North,control,0,0.0,294,0
O004616,2024-10-29,West,control,1,9.73,287,1
O004617,2024-10-29,West,control,0,0.0,289,1
O004618,2024-10-29,South,control,0,0.0,324,1
O004619,2024-10-29,North,treatment,0,0.0,226,1
O004620,2024-10-29,North,treatment,0,0.0,261,0
O004621,2024-10-29,South,treatment,0,0.0,240,0
O004622,2024-10-29,South,control,1,20.45,269,0
O004623,2024-10-29,North,treatment,0,0.0,208,1
O004624,2024-10-29,North,treatment,1,9.16,214,1
O004625,2024-10-29,South,treatment,0,0.0,248,0
O004626,2024-10-29,North,control,0,0.0,307,0
O004627,2024-10-29,West,control,1,23.13,299,0
O004628,2024-10-29,West,treatment,0,0.0,284,0
O004629,2024-10-29,North,treatment,0,0.0,237,1
O004630,2024-10-29,West,treatment,0,0.0,298,1
O004631,2024-10-29,South,control,0,0.0,264,0
O004632,2024-10-29,North,control,0,0.0,324,1
O004633,2024-10-29,South,control,0,0.0,341,0
O004634,2024-10-29,West,control,0,0.0,332,0
O004635,2024-10-29,South,treatment,0,0.0,286,1
O004636,2024-10-29,South,control,0,0.0,313,1
